minor_gid,org_id,votes
713312,4,0
713312,5,2
713312,6,55
713312,8,2
713312,9,0
713312,10,0
713312,11,5
713312,12,10
713312,13,6
713312,14,1
713312,16,1
713312,17,0
713314,1,4
713314,2,0
713314,3,29
713314,4,0
713314,5,0
713314,6,0
713314,8,17
713314,9,3
713314,10,0
713314,11,6
713314,12,28
713314,13,11
713314,14,9
713314,16,3
713314,17,0
713316,1,29
713316,2,15
713316,3,360
713316,4,15
713316,5,9
713316,6,30
713316,8,107
713316,9,12
713316,10,5
713316,11,221
713316,12,196
713316,13,164
713316,14,59
713316,16,18
713316,17,1
713318,1,9
713318,2,7
713318,3,234
713318,4,4
713318,5,9
713318,6,9
713318,8,53
713318,9,14
713318,10,0
713318,11,41
713318,12,143
713318,13,75
713318,14,36
713318,16,16
713318,17,0
713324,1,17
713324,2,26
713324,3,90
713324,4,11
713324,5,13
713324,6,12
713324,8,26
713324,9,14
713324,10,1
713324,11,46
713324,12,99
713324,13,100
713324,14,44
713324,16,19
713324,17,0
713326,1,11
713326,2,42
713326,3,194
713326,4,30
713326,5,13
713326,6,12
713326,8,129
713326,9,15
713326,10,5
713326,11,154
713326,12,205
713326,13,317
713326,14,173
713326,16,77
713326,17,0
713328,1,8
713328,2,43
713328,3,123
713328,4,37
713328,5,13
713328,6,18
713328,8,47
713328,9,14
713328,10,2
713328,11,116
713328,12,79
713328,13,219
713328,14,107
713328,16,52
713328,17,2
713330,1,17
713330,2,9
713330,3,192
713330,4,13
713330,5,18
713330,6,9
713330,8,35
713330,9,26
713330,10,2
713330,11,40
713330,12,79
713330,13,44
713330,14,24
713330,16,14
713330,17,2
713332,1,10
713332,2,18
713332,3,185
713332,4,21
713332,5,21
713332,6,19
713332,8,70
713332,9,20
713332,10,6
713332,11,86
713332,12,136
713332,13,136
713332,14,63
713332,16,39
713332,17,0
713334,1,7
713334,2,53
713334,3,200
713334,4,13
713334,5,13
713334,6,30
713334,8,79
713334,9,12
713334,10,6
713334,11,148
713334,12,181
713334,13,326
713334,14,202
713334,16,91
713334,17,6
713336,1,15
713336,2,7
713336,3,113
713336,4,3
713336,5,12
713336,6,17
713336,8,52
713336,9,7
713336,10,8
713336,11,33
713336,12,95
713336,13,38
713336,14,17
713336,16,6
713336,17,1
713338,1,11
713338,2,25
713338,3,279
713338,4,12
713338,5,16
713338,6,9
713338,8,80
713338,9,8
713338,10,2
713338,11,129
713338,12,168
713338,13,164
713338,14,46
713338,16,25
713338,17,1
713340,1,5
713340,2,2
713340,3,37
713340,4,2
713340,5,3
713340,6,6
713340,8,13
713340,9,3
713340,10,2
713340,11,21
713340,12,42
713340,13,13
713340,14,0
713340,16,2
713340,17,0
713342,1,10
713342,2,10
713342,3,167
